39912	HRAS	0	0
39912	HRAS1	0	0
1332381	RAD51	0	0
1332381	RAD51A	0	0
1332381	RECA	0	0
5352624	HRAS	0	0
5352624	HRAS1	0	0
5352624	HRAS	0	0
5352624	HRAS1	0	0
5738263	RAD51	0	0
5738263	RAD51A	0	0
5738263	RECA	0	0
1228702	RAD51	0	0
1228702	RAD51A	0	0
1228702	RECA	0	0
1271299	RAD51	0	0
1271299	RAD51A	0	0
1271299	RECA	0	0
2454926	RAD51	0	0
2454926	RAD51A	0	0
2454926	RECA	0	0
6364517	RAD51	0	0
6364517	RAD51A	0	0
6364517	RECA	0	0
5320418	RAD51	0	0
5320418	RAD51A	0	0
5320418	RECA	0	0
73677	RAD51	0	0
73677	RAD51A	0	0
73677	RECA	0	0
114917	RAD51	0	0
114917	RAD51A	0	0
114917	RECA	0	0
23725	RAD51	0	0
23725	RAD51A	0	0
23725	RECA	0	0
5351222	RAD51	0	0
5351222	RAD51A	0	0
5351222	RECA	0	0
7110093	RGS4	0	0
2997575	RGS4	0	0
4831653	RGS4	0	0
1491140	RGS4	0	0
6364517	RGS4	0	0
313619	RGS4	0	0
651142	RGS4	0	0
5308606	RGS4	0	0
2768241	RGS4	0	0
651142	RGS7	0	0
3240424	RGS4	0	0
1262361	RGS4	0	0
950682	RGS4	0	0
3241667	RGS4	0	0
2771392	RGS4	0	0
15944756	RGS4	0	0
850092	RGS4	0	0
4247468	RGS4	0	0
16194969	RGS4	0	0
5005471	RGS4	0	0
2421787	RGS4	0	0
345867	RGS4	0	0
2222655	RGS4	0	0
5309798	RGS4	0	0
3128422	RGS4	0	0
1337412	RGS4	0	0
901969	RGS4	0	0
5309798	RGS4	0	0
2222655	RGS4	0	0
164981	RGS4	0	0
1327665	RGS4	0	0
6012169	RGS4	0	0
4247469	RGS4	0	0
2997575	RGS7	0	0
3241667	RGS7	0	0
5309798	RGS7	0	0
5308606	RGS7	0	0
3240424	RGS7	0	0
2222655	RGS7	0	0
16192912	RXFP1	0	0
3128422	RGS7	0	0
1337412	RGS7	0	0
1262361	RGS7	0	0
5281952	RXFP1	0	0
112939	RXFP1	0	0
164981	RGS7	0	0
1629947	RXFP1	0	0
250997	RXFP1	0	0
7110093	RGS7	0	0
15944756	RGS7	0	0
6602529	HSC70	0	0
6602529	HSPA8	0	0
213329	HSC70	0	0
213329	HSPA8	0	0
901969	RGS7	0	0
850092	RGS7	0	0
1327665	RGS7	0	0
1367800	HSC70	0	0
1367800	HSPA8	0	0
4831653	RGS7	0	0
9549698	HSC70	0	0
9549698	HSPA8	0	0
1072898	HSC70	0	0
1072898	HSPA8	0	0
6492412	HSC70	0	0
6492412	HSPA8	0	0
2872935	HSC70	0	0
2872935	HSPA8	0	0
1491140	RGS7	0	0
2868734	HSC70	0	0
2868734	HSPA8	0	0
3122747	HSC70	0	0
3122747	HSPA8	0	0
2921964	HSC70	0	0
2921964	HSPA8	0	0
2872045	HSC70	0	0
2872045	HSPA8	0	0
2771392	RGS7	0	0
2928673	HSC70	0	0
2928673	HSPA8	0	0
5281855	HSC70	0	0
5281855	HSPA8	0	0
2269367	HSC70	0	0
2269367	HSPA8	0	0
3125599	HSC70	0	0
3125599	HSPA8	0	0
2865731	HSC70	0	0
2865731	HSPA8	0	0
2901613	HSC70	0	0
2901613	HSPA8	0	0
4039540	HSC70	0	0
4039540	HSPA8	0	0
603799	HSC70	0	0
603799	HSPA8	0	0
4247469	RGS7	0	0
6012169	RGS7	0	0
3124342	HSC70	0	0
3124342	HSPA8	0	0
3136927	HSC70	0	0
3136927	HSPA8	0	0
2975102	HSC70	0	0
2975102	HSPA8	0	0
1589738	HSC70	0	0
1589738	HSPA8	0	0
4483668	HSC70	0	0
4483668	HSPA8	0	0
4247468	RGS7	0	0
646096	HSC70	0	0
646096	HSPA8	0	0
16194969	RGS7	0	0
5005471	RGS7	0	0
2421787	RGS7	0	0
3115075	HSC70	0	0
3115075	HSPA8	0	0
3122746	HSC70	0	0
3122746	HSPA8	0	0
2768241	RGS7	0	0
6364517	RGS7	0	0
2222655	RGS7	0	0
5309798	RGS7	0	0
2222655	RGS7	0	0
164981	RGS7	0	0
950682	RGS7	0	0
345867	RGS7	0	0
2102349	CARD15	0	0
2102349	CD	0	0
2102349	NOD2	0	0
2102349	CARD15	0	0
2102349	CD	0	0
2102349	NOD2	0	0
2951204	CARD15	0	0
2951204	CD	0	0
2951204	NOD2	0	0
2945168	CARD15	0	0
2945168	CD	0	0
2945168	NOD2	0	0
5485187	RGS12	0	0
5328760	RGS12	0	0
6604029	RGS12	0	0
667645	RGS12	0	0
6604025	RGS12	0	0
3561768	CARD15	0	0
3561768	CD	0	0
3561768	NOD2	0	0
890649	CARD15	0	0
890649	CD	0	0
890649	NOD2	0	0
5353593	RGS12	0	0
1101791	CARD15	0	0
1101791	CD	0	0
1101791	NOD2	0	0
11957214	CARD15	0	0
11957214	CD	0	0
11957214	NOD2	0	0
6042139	CARD15	0	0
6042139	CD	0	0
6042139	NOD2	0	0
6042139	CARD15	0	0
6042139	CD	0	0
6042139	NOD2	0	0
5344088	CARD15	0	0
5344088	CD	0	0
5344088	NOD2	0	0
2369606	CARD15	0	0
2369606	CD	0	0
2369606	NOD2	0	0
5190395	CARD15	0	0
5190395	CD	0	0
5190395	NOD2	0	0
12005599	CARD15	0	0
12005599	CD	0	0
12005599	NOD2	0	0
2305102	CARD15	0	0
2305102	CD	0	0
2305102	NOD2	0	0
5770966	CARD15	0	0
5770966	CD	0	0
5770966	NOD2	0	0
2293360	CARD15	0	0
2293360	CD	0	0
2293360	NOD2	0	0
2293360	CARD15	0	0
2293360	CD	0	0
2293360	NOD2	0	0
1908236	CARD15	0	0
1908236	CD	0	0
1908236	NOD2	0	0
1908236	CARD15	0	0
1908236	CD	0	0
1908236	NOD2	0	0
1697	RGS12	0	0
3240424	RGS16	0	0
1262361	RGS16	0	0
950682	RGS16	0	0
7110093	RGS16	0	0
1327665	RGS16	0	0
6012169	RGS16	0	0
164981	RGS16	0	0
2997575	RGS16	0	0
4831653	RGS16	0	0
1491140	RGS16	0	0
651142	RGS16	0	0
2768241	RGS16	0	0
15944756	RGS16	0	0
850092	RGS16	0	0
16194969	RGS16	0	0
5005471	RGS16	0	0
2421787	RGS16	0	0
345867	RGS16	0	0
3241667	RGS16	0	0
2771392	RGS16	0	0
3128422	RGS16	0	0
1337412	RGS16	0	0
901969	RGS16	0	0
2222655	RGS16	0	0
161167	CARD15	0	0
161167	CD	0	0
161167	NOD2	0	0
6364821	HTR1A	0	0
68551	HTR1A	0	0
16012863	CARD15	0	0
16012863	CD	0	0
16012863	NOD2	0	0
659395	HTR1A	0	0
5190395	CARD15	0	0
5190395	CD	0	0
5190395	NOD2	0	0
660662	HTR1A	0	0
660499	HTR1A	0	0
2998624	HTR1A	0	0
2523521	HTR1A	0	0
2998209	HTR1A	0	0
2998813	HTR1A	0	0
3235665	HTR1A	0	0
51703	HTR1A	0	0
3237605	HTR1A	0	0
601380	HTR1A	0	0
3240509	HTR1A	0	0
3239520	HTR1A	0	0
3241730	HTR1A	0	0
3245407	HTR1A	0	0
733831	HTR1A	0	0
890981	HTR1A	0	0
2965107	HTR1A	0	0
152215	HTR1A	0	0
916985	HTR1A	0	0
11644907	STK33	0	0
15945189	STK33	0	0
789893	STK33	0	0
2332584	HTR1E	0	0
6603484	SMN2	0	0
647110	SMN2	0	0
647459	SMN2	0	0
91378	SMN2	0	0
648201	SMN2	0	0
649614	SMN2	0	0
597363	SMN2	0	0
648656	SMN2	0	0
5770358	SMN2	0	0
645748	SMN2	0	0
5770442	SMN2	0	0
648935	SMN2	0	0
645310	SMN2	0	0
651340	SMN2	0	0
651056	SMN2	0	0
651759	SMN2	0	0
645375	SMN2	0	0
663609	SMN2	0	0
6603104	SMN2	0	0
665178	SMN2	0	0
665246	SMN2	0	0
646647	SMN2	0	0
650677	SMN2	0	0
663956	SMN2	0	0
5389913	SMN2	0	0
652079	SMN2	0	0
6603206	SMN2	0	0
2083077	SMN2	0	0
71386	SMN2	0	0
5280880	SMN2	0	0
645969	SMN2	0	0
666557	SMN2	0	0
654291	SMN2	0	0
665642	SMN2	0	0
666696	SMN2	0	0
2997727	SMN2	0	0
2571609	SMN2	0	0
2999413	SMN2	0	0
655689	SMN2	0	0
656125	SMN2	0	0
664073	SMN2	0	0
653518	SMN2	0	0
665518	SMN2	0	0
667113	SMN2	0	0
6603347	SMN2	0	0
653297	SMN2	0	0
666902	SMN2	0	0
5742495	SMN2	0	0
2082098	SMN2	0	0
3233088	SMN2	0	0
3233747	SMN2	0	0
3233822	SMN2	0	0
3234985	SMN2	0	0
2997963	SMN2	0	0
222757	SMN2	0	0
2406	SMN2	0	0
13266	SMN2	0	0
2536033	SMN2	0	0
3233360	SMN2	0	0
3233762	SMN2	0	0
3234028	SMN2	0	0
16362	SMN2	0	0
2708	SMN2	0	0
5281576	SMN2	0	0
2323593	SMN2	0	0
3233807	SMN2	0	0
3234057	SMN2	0	0
3235493	SMN2	0	0
5742576	SMN2	0	0
3233485	SMN2	0	0
3235839	SMN2	0	0
2099658	SMN2	0	0
2337349	SMN2	0	0
2998879	SMN2	0	0
3232737	SMN2	0	0
3233387	SMN2	0	0
3234834	SMN2	0	0
3235109	SMN2	0	0
3235116	SMN2	0	0
440707	SMN2	0	0
3339	SMN2	0	0
441358	SMN2	0	0
71478	SMN2	0	0
2788	SMN2	0	0
2118554	SMN2	0	0
2082388	SMN2	0	0
2537704	SMN2	0	0
3232589	SMN2	0	0
3233374	SMN2	0	0
3233627	SMN2	0	0
3234210	SMN2	0	0
3234378	SMN2	0	0
3234514	SMN2	0	0
3234997	SMN2	0	0
3235850	SMN2	0	0
655497	SMN2	0	0
6437352	SMN2	0	0
2998921	SMN2	0	0
5742573	SMN2	0	0
3233538	SMN2	0	0
3234708	SMN2	0	0
3235537	SMN2	0	0
3238343	SMN2	0	0
169870	SMN2	0	0
3233098	SMN2	0	0
3233951	SMN2	0	0
3234087	SMN2	0	0
3234352	SMN2	0	0
3239067	SMN2	0	0
3234962	SMN2	0	0
3235213	SMN2	0	0
3240880	SMN2	0	0
6603379	SMN2	0	0
659940	SMN2	0	0
3236220	SMN2	0	0
561049	SMN2	0	0
3239882	SMN2	0	0
659453	SMN2	0	0
660939	SMN2	0	0
68539	SMN2	0	0
5389021	SMN2	0	0
658489	SMN2	0	0
3235553	SMN2	0	0
1506381	SMN2	0	0
3239729	SMN2	0	0
3241476	SMN2	0	0
660706	SMN2	0	0
3236844	SMN2	0	0
658797	SMN2	0	0
659529	SMN2	0	0
3242810	SMN2	0	0
3241283	SMN2	0	0
658341	SMN2	0	0
658380	SMN2	0	0
658614	SMN2	0	0
2964527	HTR1E	0	0
3243255	SMN2	0	0
658308	SMN2	0	0
659419	SMN2	0	0
660144	SMN2	0	0
661305	SMN2	0	0
2158895	SMN2	0	0
657699	SMN2	0	0
3241232	SMN2	0	0
3241881	SMN2	0	0
661762	SMN2	0	0
3243936	SMN2	0	0
3244140	SMN2	0	0
661518	SMN2	0	0
5389514	SMN2	0	0
6603187	HTR1E	0	0
3244148	SMN2	0	0
5309478	SMN2	0	0
3245910	SMN2	0	0
3245942	SMN2	0	0
976322	SMN2	0	0
662450	SMN2	0	0
662661	SMN2	0	0
663168	SMN2	0	0
3237907	SMN2	0	0
3237945	SMN2	0	0
800766	SMN2	0	0
3245634	SMN2	0	0
2053134	SMN2	0	0
3237865	SMN2	0	0
3237983	SMN2	0	0
3245546	SMN2	0	0
3245063	SMN2	0	0
1310191	SMN2	0	0
5309070	SMN2	0	0
2228987	SMN2	0	0
3245481	SMN2	0	0
1262214	SMN2	0	0
1301689	SMN2	0	0
1311835	SMN2	0	0
2952399	SMN2	0	0
3245258	SMN2	0	0
5310250	SMN2	0	0
2214934	SMN2	0	0
988174	SMN2	0	0
1306797	SMN2	0	0
2960346	SMN2	0	0
2976724	SMN2	0	0
4391746	SMN2	0	0
3142290	SMN2	0	0
2816489	SMN2	0	0
1034420	SMN2	0	0
900795	SMN2	0	0
5309826	SMN2	0	0
1881562	SMN2	0	0
1309961	SMN2	0	0
3162305	SMN2	0	0
2188965	SMN2	0	0
871185	SMN2	0	0
130606	SMN2	0	0
2200612	SMN2	0	0
1254565	SMN2	0	0
3239280	SMN2	0	0
2211303	SMN2	0	0
2147095	SMN2	0	0
5307230	SMN2	0	0
4457834	SMN2	0	0
5307805	SMN2	0	0
704725	SMN2	0	0
2058969	SMN2	0	0
2228176	SMN2	0	0
2854508	SMN2	0	0
5307507	SMN2	0	0
5308593	SMN2	0	0
2859981	SMN2	0	0
2971957	SMN2	0	0
338	SMN2	0	0
3503	SMN2	0	0
791069	SMN2	0	0
5307892	SMN2	0	0
2955678	SMN2	0	0
2950	SMN2	0	0
979869	SMN2	0	0
752713	SMN2	0	0
1625575	SMN2	0	0
2952584	SMN2	0	0
2233014	SMN2	0	0
2872121	SMN2	0	0
2993	SMN2	0	0
2162197	SMN2	0	0
3213	SMN2	0	0
5154	SMN2	0	0
3220684	SMN2	0	0
307157	SMN2	0	0
5307612	SMN2	0	0
227456	SMN2	0	0
2945168	SMN2	0	0
643764	SMN2	0	0
789864	SMN2	0	0
2876959	SMN2	0	0
1158633	SMN2	0	0
2986656	SMN2	0	0
1263400	SMN2	0	0
5307987	SMN2	0	0
784224	SMN2	0	0
6256	SMN2	0	0
74143	SMN2	0	0
4714602	SMN2	0	0
5310753	SMN2	0	0
1309992	SMN2	0	0
961729	SMN2	0	0
6604200	SMN2	0	0
2966106	SMN2	0	0
6604278	SMN2	0	0
6097179	SMN2	0	0
776372	SMN2	0	0
5759185	SMN2	0	0
857519	SMN2	0	0
1453687	SMN2	0	0
857997	SMN2	0	0
3396	SMN2	0	0
6552076	SMN2	0	0
3129671	SMN2	0	0
3147219	SMN2	0	0
3214085	SMN2	0	0
2876575	SMN2	0	0
3226278	SMN2	0	0
4766173	SMN2	0	0
844575	SMN2	0	0
9549917	SMN2	0	0
6096218	SMN2	0	0
11289	SMN2	0	0
2812	SMN2	0	0
3397	SMN2	0	0
19910	SMN2	0	0
3698	SMN2	0	0
6852401	SMN2	0	0
1134734	SMN2	0	0
7314634	SMN2	0	0
3136668	SMN2	0	0
2958647	SMN2	0	0
1796110	SMN2	0	0
801317	SMN2	0	0
7314627	SMN2	0	0
727658	SMN2	0	0
1438038	SMN2	0	0
5948551	SMN2	0	0
1474487	SMN2	0	0
9550319	SMN2	0	0
6605109	SMN2	0	0
71420	SMN2	0	0
754624	SMN2	0	0
9549141	SMN2	0	0
3210488	SMN2	0	0
1450163	SMN2	0	0
890649	SMN2	0	0
55245	SMN2	0	0
5059	SMN2	0	0
563855	SMN2	0	0
95028	SMN2	0	0
3136571	SMN2	0	0
3223747	SMN2	0	0
6852399	SMN2	0	0
704585	SMN2	0	0
866034	SMN2	0	0
3223830	SMN2	0	0
460747	SMN2	0	0
691683	SMN2	0	0
573255	SMN2	0	0
2059863	SMN2	0	0
9549758	SMN2	0	0
1472218	SMN2	0	0
9510880	SMN2	0	0
9510878	SMN2	0	0
1370321	SMN2	0	0
3609942	SMN2	0	0
1397125	SMN2	0	0
5662	SMN2	0	0
695392	SMN2	0	0
9550331	SMN2	0	0
5797751	SMN2	0	0
563832	SMN2	0	0
2849383	SMN2	0	0
748273	SMN2	0	0
3280328	SMN2	0	0
5461857	SMN2	0	0
3247272	SMN2	0	0
2559182	SMN2	0	0
720645	SMN2	0	0
5333955	SMN2	0	0
9551311	SMN2	0	0
3247278	SMN2	0	0
9550023	SMN2	0	0
4105569	SMN2	0	0
4649066	SMN2	0	0
2951909	SMN2	0	0
3500086	SMN2	0	0
3247353	SMN2	0	0
5461326	SMN2	0	0
5771846	SMN2	0	0
3247151	SMN2	0	0
1474489	SMN2	0	0
1245495	SMN2	0	0
9550955	SMN2	0	0
1317357	SMN2	0	0
3247279	SMN2	0	0
3247332	SMN2	0	0
3247366	SMN2	0	0
5771831	SMN2	0	0
3247230	SMN2	0	0
4205238	SMN2	0	0
2632862	SMN2	0	0
2876479	SMN2	0	0
3247282	SMN2	0	0
5459427	SMN2	0	0
3247078	SMN2	0	0
3247246	SMN2	0	0
889333	SMN2	0	0
1288057	SMN2	0	0
2790827	SMN2	0	0
1266090	SMN2	0	0
6763	SMN2	0	0
5771838	SMN2	0	0
9551332	SMN2	0	0
3247356	SMN2	0	0
5771808	SMN2	0	0
3247188	SMN2	0	0
3247087	SMN2	0	0
3247120	SMN2	0	0
3247118	SMN2	0	0
3247175	SMN2	0	0
3247093	SMN2	0	0
6537495	SMN2	0	0
904172	SMN2	0	0
7315331	SMN2	0	0
979678	SMN2	0	0
1405137	SMN2	0	0
4218279	SMN2	0	0
11292	SMN2	0	0
3247320	SMN2	0	0
5461327	SMN2	0	0
6408884	SMN2	0	0
3664778	SMN2	0	0
6450278	SMN2	0	0
7265	SMN2	0	0
5771830	SMN2	0	0
3247110	SMN2	0	0
3247174	SMN2	0	0
2733525	SMN2	0	0
5360191	SMN2	0	0
1318	SMN2	0	0
3378440	SMN2	0	0
460612	SMN2	0	0
11972257	SMN2	0	0
3247245	SMN2	0	0
11948795	SMN2	0	0
5400800	SMN2	0	0
64142	SMN2	0	0
6439929	SMN2	0	0
2406	SMN2	0	0
4993	SMN2	0	0
441140	SMN2	0	0
3247357	SMN2	0	0
5771823	SMN2	0	0
5771792	SMN2	0	0
3247121	SMN2	0	0
3247139	SMN2	0	0
3247122	SMN2	0	0
5461522	SMN2	0	0
998879	SMN2	0	0
7314651	SMN2	0	0
19042	SMN2	0	0
104827	SMN2	0	0
8478	SMN2	0	0
979489	SMN2	0	0
5280795	SMN2	0	0
4485	SMN2	0	0
7308	SMN2	0	0
2018623	SMN2	0	0
2265	SMN2	0	0
5351166	SMN2	0	0
1210218	SMN2	0	0
1951182	SMN2	0	0
9551708	SMN2	0	0
1326081	SMN2	0	0
5734546	SMN2	0	0
2954345	SMN2	0	0
1217817	SMN2	0	0
5455	SMN2	0	0
3598	SMN2	0	0
1474462	SMN2	0	0
5336432	SMN2	0	0
2231791	SMN2	0	0
11957214	SMN2	0	0
5339342	SMN2	0	0
2284831	SMN2	0	0
1472482	SMN2	0	0
3962842	SMN2	0	0
9551764	SMN2	0	0
3227435	SMN2	0	0
3191218	SMN2	0	0
5761997	SMN2	0	0
1255045	SMN2	0	0
1484092	SMN2	0	0
5337769	SMN2	0	0
23675739	SMN2	0	0
1932790	SMN2	0	0
948551	SMN2	0	0
6297320	SMN2	0	0
11979281	SMN2	0	0
2235477	SMN2	0	0
1476374	SMN2	0	0
3115024	SMN2	0	0
5718138	SMN2	0	0
5378081	SMN2	0	0
2900050	SMN2	0	0
5778563	SMN2	0	0
1883255	SMN2	0	0
2016705	SMN2	0	0
2480666	SMN2	0	0
2820909	SMN2	0	0
3715499	SMN2	0	0
1481622	SMN2	0	0
1328059	SMN2	0	0
1769903	SMN2	0	0
2984065	SMN2	0	0
1473355	SMN2	0	0
2840784	SMN2	0	0
11958770	SMN2	0	0
11958855	SMN2	0	0
2398303	SMN2	0	0
2368021	SMN2	0	0
992591	SMN2	0	0
1262906	SMN2	0	0
4313744	SMN2	0	0
3847669	SMN2	0	0
2545651	SMN2	0	0
11958912	SMN2	0	0
1556072	SMN2	0	0
3563807	SMN2	0	0
2579357	SMN2	0	0
4678256	SMN2	0	0
5508807	SMN2	0	0
2215308	SMN2	0	0
2898787	SMN2	0	0
5921555	SMN2	0	0
9591422	SMN2	0	0
931186	SMN2	0	0
1367532	SMN2	0	0
3357104	SMN2	0	0
20992	SMN2	0	0
5429530	SMN2	0	0
930420	SMN2	0	0
3562364	SMN2	0	0
6031825	SMN2	0	0
2242987	SMN2	0	0
4426203	SMN2	0	0
935722	SMN2	0	0
6710564	SMN2	0	0
2148763	SMN2	0	0
5894042	SMN2	0	0
6074923	SMN2	0	0
3189908	SMN2	0	0
72813	SMN2	0	0
2943798	SMN2	0	0
5806576	SMN2	0	0
3735802	SMN2	0	0
3492502	SMN2	0	0
1624667	SMN2	0	0
12005866	SMN2	0	0
12006266	SMN2	0	0
12006268	SMN2	0	0
5412569	SMN2	0	0
6306026	SMN2	0	0
1951292	SMN2	0	0
5809532	SMN2	0	0
3117079	SMN2	0	0
12004580	SMN2	0	0
2957586	SMN2	0	0
12005599	SMN2	0	0
6184113	SMN2	0	0
12006033	SMN2	0	0
4620544	SMN2	0	0
15944763	SMN2	0	0
1622396	SMN2	0	0
1335691	SMN2	0	0
4830569	SMN2	0	0
4831088	SMN2	0	0
640180	SMN2	0	0
6514446	SMN2	0	0
808844	SMN2	0	0
5239152	SMN2	0	0
2175947	SMN2	0	0
